id,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy
4607,19.7,28.29,0,438,0.004012283,0
4608,19.745,28.34,0,439.5,0.0040307369,0
4609,19.7,28.39,0,440.5,0.0040265575,0
4610,19.7,28.39,0,435.5,0.0040265575,0
4611,19.7,28.39,0,435.5,0.0040265575,0
4612,19.7,28.445,0,438.5,0.0040344088,0
4613,19.7,28.5,0,437,0.0040422602,0
4614,19.7,28.5,0,430.5,0.0040422602,0
4615,19.7,28.5,0,433.5,0.0040422602,0
4616,19.7,28.445,0,437.5,0.0040344088,0
4617,19.7,28.5,0,436.5,0.0040422602,0
4618,19.7,28.5,0,439,0.0040422602,0
4619,19.7,28.5,0,437,0.0040422602,0
4620,19.7,28.5,0,440.5,0.0040422602,0
4621,19.7,28.5333333333,0,441.3333333333,0.0040470188,0
4622,19.7,28.5666666667,0,439.6666666667,0.0040517774,0
4623,19.7,28.6,0,440,0.0040565361,0
4624,19.65,28.6,0,439.5,0.0040438783,0
4625,19.7,28.65,0,436,0.0040636743,0
4626,19.65,28.65,0,438.5,0.0040509941,0
4627,19.65,28.65,0,440.5,0.0040509941,0
4628,19.7,28.7,0,437.5,0.0040708126,0
4629,19.6,28.6,0,435,0.0040312554,0
4630,19.7,28.7,0,435.5,0.0040708126,0
4631,19.7,28.7,0,440,0.0040708126,0
4632,19.6,28.6,0,438,0.0040312554,0
4633,19.6666666667,28.73,0,439.6666666667,0.0040666144,0
4634,19.65,28.745,0,441,0.0040645145,0
4635,19.65,28.79,0,438,0.0040709191,0
4636,19.7,28.945,0,440,0.0041057928,0
4637,19.7,28.945,0,441.5,0.0041057928,0
4638,19.6,28.89,0,439,0.0040723994,0
4639,19.6,28.84,0,435,0.0040653052,0
4640,19.65,28.945,0,437,0.0040929804,0
4641,19.65,28.945,0,438.5,0.0040929804,0
4642,19.6,28.89,0,439,0.0040723994,0
4643,19.7,29,0,441,0.0041136461,0
4644,19.65,28.945,0,441,0.0040929804,0
4645,19.6,28.89,0,444.5,0.0040723994,0
4646,19.65,28.945,0,443.5,0.0040929804,0
4647,19.7,29.05,0,437.5,0.0041207856,0
4648,19.7,29,0,438.5,0.0041136461,0
4649,19.6,28.89,0,433.5,0.0040723994,0
4650,19.7,29,0,432,0.0041136461,0
4651,19.7,28.89,0,433,0.0040979398,0
4652,19.6666666667,28.8566666667,0,433,0.0040846613,0
4653,19.7,28.89,0,439,0.0040979398,0
4654,19.7,29,0,440,0.0041136461,0
4655,19.65,28.89,0,439,0.004085152,0
4656,19.7,28.945,0,437.5,0.0041057928,0
4657,19.7,29.05,0,438,0.0041207856,0
4658,19.65,28.945,0,441,0.0040929804,0
4659,19.7,29.05,0,438.5,0.0041207856,0
4660,19.7,29.05,0,437.5,0.0041207856,0
4661,19.7,29.05,0,444,0.0041207856,0
4662,19.7,29.1,0,439,0.0041279252,0
4663,19.7,29.1,0,438,0.0041279252,0
4664,19.6666666667,29.1,0,439.6666666667,0.0041193333,0
4665,19.7,29,0,438,0.0041136461,0
4666,19.7,29,0,438,0.0041136461,0
4667,19.7,29.05,0,438.5,0.0041207856,0
4668,19.7,29,0,438,0.0041136461,0
4669,19.7,29.1666666667,0,439.6666666667,0.004137445,0
4670,19.7,29.1,0,436,0.0041279252,0
4671,19.6,29.1,0,438,0.0041021967,0
4672,19.6666666667,29.1,0,440.6666666667,0.0041193333,0
4673,19.7,29.1,0,440,0.0041279252,0
4674,19.65,29.2,0,435,0.0041292781,0
4675,19.65,29.245,0,438,0.0041356841,0
4676,19.65,29.245,0,439.5,0.0041356841,0
4677,19.65,29.29,0,432.5,0.0041420901,0
4678,19.65,29.34,0,433,0.0041492081,0
4679,19.6,29.29,0,432,0.0041291586,0
4680,19.6,29.29,0,437,0.0041291586,0
4681,19.65,29.34,0,435,0.0041492081,0
4682,19.6,29.29,0,438,0.0041291586,0
4683,19.7,29.39,0,438,0.0041693384,0
4684,19.6,29.29,0,439.3333333333,0.0041291586,0
4685,19.6333333333,29.3566666667,0,436.6666666667,0.0041472564,0
4686,19.6,29.39,0,432,0.00414335,0
4687,19.6,29.39,0,438,0.00414335,0
4688,19.6,29.39,0,440.6666666667,0.00414335,0
4689,19.6,29.39,0,438,0.00414335,0
4690,19.6,29.39,0,438.5,0.00414335,0
4691,19.6,29.4633333333,0,438.6666666667,0.0041537575,0
4692,19.6,29.5,0,437.5,0.0041589613,0
4693,19.6,29.445,0,437,0.0041511556,0
4694,19.6,29.5,0,440,0.0041589613,0
4695,19.55,29.5,0,441,0.0041459718,0
4696,19.6,29.5,0,438,0.0041589613,0
4697,19.6,29.5,0,439,0.0041589613,0
4698,19.6,29.5,0,440.5,0.0041589613,0
4699,19.6,29.6,0,439.5,0.0041731541,0
4700,19.5,29.65,0,440,0.0041541738,0
4701,19.55,29.65,0,442,0.0041671943,0
4702,19.55,29.7,0,441.5,0.0041742687,0
4703,19.5,29.7,0,441.6666666667,0.004161226,0
4704,19.55,29.7,0,440,0.0041742687,0
4705,19.525,29.675,0,437.25,0.0041642112,0
4706,19.6,29.7,0,435,0.0041873475,0
4707,19.6,29.6,0,443,0.0041731541,0
4708,19.6,29.55,0,437,0.0041660576,0
4709,19.6,29.6333333333,0,436.6666666667,0.0041778852,0
4710,19.6,29.5,0,436,0.0041589613,0
4711,19.6,29.5,0,437,0.0041589613,0
4712,19.6,29.5,0,438,0.0041589613,0
4713,19.6,29.5,0,439.5,0.0041589613,0
4714,19.6,29.5,0,440,0.0041589613,0
4715,19.6,29.5,0,440,0.0041589613,0
4716,19.6,29.55,0,442,0.0041660576,0
4717,19.6,29.5,0,439.5,0.0041589613,0
4718,19.6,29.6,0,434.3333333333,0.0041731541,0
4719,19.6,29.55,0,435.5,0.0041660576,0
4720,19.6,29.7,0,437,0.0041873475,0
4721,19.6,29.6666666667,0,437.6666666667,0.0041826163,0
4722,19.6,29.65,0,440.5,0.0041802507,0
4723,19.6,29.7,0,439.5,0.0041873475,0
4724,19.6,29.79,0,440,0.0042001221,0
4725,19.6,29.79,0,436.5,0.0042001221,0
4726,19.6,29.79,0,435.5,0.0042001221,0
4727,19.6,29.79,0,434,0.0042001221,0
4728,19.6,29.79,0,430,0.0042001221,0
4729,19.6,29.84,0,433.5,0.0042072193,0
4730,19.6,29.89,0,435.5,0.0042143167,0
4731,19.6,29.89,0,439,0.0042143167,0
4732,19.6,29.89,0,435,0.0042143167,0
4733,19.6,29.89,0,440,0.0042143167,0
4734,19.6,29.89,0,443,0.0042143167,0
4735,19.55,29.89,0,439,0.0042011532,0
4736,19.6,29.9266666667,0,437.5,0.0042195216,0
4737,19.55,29.945,0,439.6666666667,0.0042089359,0
4738,19.6,29.89,0,446,0.0042143167,0
4739,19.55,29.89,0,441,0.0042011532,0
4740,19.55,29.89,0,442,0.0042011532,0
4741,19.55,29.945,0,442,0.0042089359,0
4742,19.5,30,0,439.5,0.0042035427,0
4743,19.6,30,0,437,0.0042299316,0
4744,19.5,30.0333333333,0,436.6666666667,0.0042082449,0
4745,19.5,30,0,435,0.0042035427,0
4746,19.5,30,0,434,0.0042035427,0
4747,19.55,30,0,436,0.0042167189,0
4748,19.55,30,0,438.5,0.0042167189,0
4749,19.5,30,0,437,0.0042035427,0
4750,19.5,30.1,0,435.5,0.0042176495,0
4751,19.5,30.0666666667,0,437,0.0042129472,0
4752,19.5,30.1,0,438.5,0.0042176495,0
4753,19.5,30.1,0,436.6666666667,0.0042176495,0
4754,19.5,30.1,0,436.5,0.0042176495,0
4755,19.5,30.1,0,438,0.0042176495,0
4756,19.5,30.1,0,436,0.0042176495,0
4757,19.5,30.1,0,431,0.0042176495,0
4758,19.5,30.1333333333,0,433,0.0042223519,0
4759,19.5,30.1,0,436,0.0042176495,0
4760,19.6,30.2,0,438,0.0042583242,0
4761,19.5,30.2,0,436.5,0.004231757,0
4762,19.5,30.2,0,439,0.004231757,0
4763,19.5,30.2,0,438,0.004231757,0
4764,19.5,30.2,0,436.5,0.004231757,0
4765,19.5,30.2675,0,436.5,0.0042412799,0
4766,19.5,30.29,0,441.5,0.0042444542,0
4767,19.5,30.29,0,442.5,0.0042444542,0
4768,19.5,30.29,0,440.5,0.0042444542,0
4769,19.5,30.29,0,444.6666666667,0.0042444542,0
4770,19.5,30.29,0,439,0.0042444542,0
4771,19.5,30.245,0,437,0.0042381055,0
4772,19.5,30.2,0,438,0.004231757,0
4773,19.55,30.15,0,438.5,0.0042379462,0
4774,19.5,30.1,0,434,0.0042176495,0
4775,19.5,30.1,0,433.5,0.0042176495,0
4776,19.5,30.1,0,437.3333333333,0.0042176495,0
4777,19.5,30.1,0,442,0.0042176495,0
4778,19.5,30.15,0,443.5,0.0042247032,0
4779,19.5,30.15,0,445.5,0.0042247032,0
4780,19.5,30.1,0,439,0.0042176495,0
4781,19.6,30.1,0,442,0.0042441276,0
4782,19.5333333333,30.1,0,439.6666666667,0.0042264593,0
4783,19.5,30.1,0,440,0.0042176495,0
4784,19.5,30.15,0,438.5,0.0042247032,0
4785,19.5666666667,30.1666666667,0,442.6666666667,0.0042447298,0
4786,19.5666666667,30.2,0,436.3333333333,0.0042494521,0
4787,19.5666666667,30.2,0,438,0.0042494521,0
4788,19.5,30.2,0,437,0.004231757,0
4789,19.6,30.2,0,441.5,0.0042583242,0
4790,19.6,30.2,0,441,0.0042583242,0
4791,19.5,30.2,0,439,0.004231757,0
4792,19.55,30.2,0,441.5,0.0042450222,0
4793,19.5333333333,30.3233333333,0,437,0.0042580331,0
4794,19.55,30.34,0,437.5,0.0042648361,0
4795,19.5,30.39,0,443,0.0042585629,0
4796,19.5,30.29,0,437,0.0042444542,0
4797,19.5,30.39,0,433,0.0042585629,0
4798,19.5,30.39,0,434.5,0.0042585629,0
4799,19.5,30.39,0,436,0.0042585629,0
4800,19.5666666667,30.39,0,439.6666666667,0.0042763709,0
4801,19.5,30.5,0,439,0.0042740832,0
4802,19.5,30.5,0,441,0.0042740832,0
4803,19.5,30.5,0,439,0.0042740832,0
4804,19.5,30.5,0,440,0.0042740832,0
4805,19.5,30.6,0,436,0.0042881931,0
4806,19.5,30.6,0,436,0.0042881931,0
4807,19.5,30.6,0,437.75,0.0042881931,0
4808,19.445,30.55,0,435,0.0042664177,0
4809,19.5,30.6,0,438.5,0.0042881931,0
4810,19.5,30.6,0,439,0.0042881931,0
4811,19.39,30.55,0,436.5,0.004251742,0
4812,19.445,30.65,0,440,0.0042804791,0
4813,19.39,30.55,0,441.5,0.004251742,0
4814,19.4266666667,30.5333333333,0,441,0.00425918,0
4815,19.39,30.55,0,440,0.004251742,0
4816,19.445,30.55,0,433,0.0042664177,0
4817,19.39,30.6,0,440,0.0042587483,0
4818,19.5,30.7,0,435,0.0043023038,0
4819,19.39,30.6,0,436,0.0042587483,0
4820,19.39,30.7,0,436,0.0042727614,0
4821,19.445,30.7,0,431.5,0.0042875101,0
4822,19.39,30.7,0,439,0.0042727614,0
4823,19.39,30.7,0,440.5,0.0042727614,0
4824,19.39,30.7,0,438,0.0042727614,0
4825,19.39,30.745,0,438,0.0042790674,0
4826,19.39,30.79,0,438,0.0042853737,0
4827,19.39,30.79,0,433.6666666667,0.0042853737,0
4828,19.39,30.79,0,439,0.0042853737,0
4829,19.39,30.745,0,438,0.0042790674,0
4830,19.39,30.745,0,439.5,0.0042790674,0
4831,19.39,30.745,0,436,0.0042790674,0
4832,19.39,30.7,0,437,0.0042727614,0
4833,19.39,30.79,0,437,0.0042853737,0
4834,19.39,30.73,0,446.3333333333,0.0042769654,0
4835,19.5,30.79,0,447,0.0043150039,0
4836,19.39,30.79,0,440,0.0042853737,0
4837,19.39,30.79,0,441,0.0042853737,0
4838,19.39,30.84,0,438,0.0042923807,0
4839,19.39,30.89,0,434,0.0042993879,0
4840,19.39,30.89,0,435.3333333333,0.0042993879,0
4841,19.39,30.9266666667,0,439.3333333333,0.0043045267,0
4842,19.39,30.945,0,438.5,0.0043070961,0
4843,19.39,30.89,0,434.5,0.0042993879,0
4844,19.39,30.8233333333,0,441.3333333333,0.004290045,0
4845,19.4266666667,30.86,0,441,0.004305063,0
4846,19.39,30.89,0,437,0.0042993879,0
4847,19.39,30.89,0,433.5,0.0042993879,0
4848,19.39,30.89,0,434,0.0042993879,0
4849,19.39,30.84,0,439,0.0042923807,0
4850,19.39,30.84,0,441.5,0.0042923807,0
4851,19.39,30.84,0,440,0.0042923807,0
4852,19.39,30.89,0,443,0.0042993879,0
4853,19.39,31,0,441.6666666667,0.0043148044,0
4854,19.39,31,0,437,0.0043148044,0
4855,19.39,31.05,0,434.5,0.0043218121,0
4856,19.39,31.1,0,436.6666666667,0.00432882,0
4857,19.29,31.1,0,442,0.0043017661,0
4858,19.34,31.05,0,434.5,0.0043082885,0
4859,19.39,31.1,0,437,0.00432882,0
4860,19.39,31,0,439,0.0043148044,0
4861,19.39,31.05,0,435.5,0.0043218121,0
4862,19.39,31.1,0,434,0.00432882,0
4863,19.39,31.0666666667,0,433,0.004324148,0
4864,19.39,31.1,0,440,0.00432882,0
4865,19.39,31.1,0,436,0.00432882,0
4866,19.39,31.1,0,434,0.00432882,0
4867,19.39,31.05,0,431.5,0.0043218121,0
4868,19.3566666667,31.1,0,437,0.0043197854,0
4869,19.39,31.1,0,437,0.00432882,0
4870,19.39,31.1,0,440.5,0.00432882,0
4871,19.39,31.1,0,440,0.00432882,0
4872,19.39,31.1,0,440.6666666667,0.00432882,0
4873,19.39,31.1,0,440,0.00432882,0
4874,19.34,31.15,0,440,0.0043222603,0
4875,19.39,31.1,0,441,0.00432882,0
4876,19.39,31.1,0,435,0.00432882,0
4877,19.39,31.1,0,439,0.00432882,0
4878,19.39,31.1,0,438,0.00432882,0
4879,19.39,31.1,0,437,0.00432882,0
4880,19.39,31.1,0,436.6666666667,0.00432882,0
4881,19.34,31.1,0,436.5,0.0043152743,0
4882,19.39,31.1,0,436,0.00432882,0
4883,19.39,31.15,0,436.5,0.004335828,0
4884,19.29,31.2,0,435.5,0.0043156941,0
4885,19.39,31.2,0,437,0.0043428362,0
4886,19.34,31.2,0,437.5,0.0043292464,0
4887,19.29,31.2,0,437,0.0043156941,0
4888,19.34,31.2,0,431,0.0043292464,0
4889,19.39,31.2,0,433,0.0043428362,0
4890,19.3566666667,31.2,0,439,0.0043337721,0
4891,19.34,31.15,0,438,0.0043222603,0
4892,19.29,31.15,0,438,0.0043087301,0
4893,19.39,31.1666666667,0,441,0.004338164,0
4894,19.39,31,0,438,0.0043148044,0
4895,19.39,31.1,0,437,0.00432882,0
4896,19.39,31.05,0,437,0.0043218121,0
4897,19.39,31.1,0,437,0.00432882,0
4898,19.39,31.05,0,437,0.0043218121,0
4899,19.39,31,0,434,0.0043148044,0
4900,19.39,31.0666666667,0,437.6666666667,0.004324148,0
4901,19.39,31,0,443,0.0043148044,0
4902,19.4266666667,31,0,439,0.0043247292,0
4903,19.39,31,0,440,0.0043148044,0
4904,19.445,31,0,434,0.0043296992,0
4905,19.39,31,0,435,0.0043148044,0
4906,19.39,30.945,0,432,0.0043070961,0
4907,19.39,31,0,437,0.0043148044,0
4908,19.39,31,0,433.5,0.0043148044,0
4909,19.39,31,0,435,0.0043148044,0
4910,19.445,31,0,436.5,0.0043296992,0
4911,19.445,31,0,434.5,0.0043296992,0
4912,19.39,31,0,438.3333333333,0.0043148044,0
4913,19.39,31,0,440.5,0.0043148044,0
4914,19.39,31,0,438.6666666667,0.0043148044,0
4915,19.39,31,0,436.5,0.0043148044,0
4916,19.39,31,0,437,0.0043148044,0
4917,19.39,31,0,443.5,0.0043148044,0
4918,19.39,31.1,0,436.5,0.00432882,0
4919,19.39,31.1,0,435,0.00432882,0
4920,19.5,31.2,0,438.5,0.0043728665,0
4921,19.39,31.1,0,437.5,0.00432882,0
4922,19.39,31.15,0,433.5,0.004335828,0
4923,19.39,31.2,0,434,0.0043428362,0
4924,19.39,31.2,0,436,0.0043428362,0
4925,19.39,31.2,0,434,0.0043428362,0
4926,19.39,31.2,0,434.5,0.0043428362,0
4927,19.39,31.2,0,433.6666666667,0.0043428362,0
4928,19.39,31.2,0,431.5,0.0043428362,0
4929,19.39,31.2,0,432,0.0043428362,0
4930,19.39,31.2,0,438,0.0043428362,0
4931,19.39,31.2,0,437.5,0.0043428362,0
4932,19.39,31.2,0,433,0.0043428362,0
4933,19.39,31.2,0,437,0.0043428362,0
4934,19.39,31.2,0,433.5,0.0043428362,0
4935,19.39,31.245,0,434.5,0.0043491437,0
4936,19.34,31.2,0,433.5,0.0043292464,0
4937,19.29,31.245,0,433.5,0.0043219619,0
4938,19.34,31.2,0,433.5,0.0043292464,0
4939,19.39,31.245,0,436.5,0.0043491437,0
4940,19.29,31.29,0,436,0.0043282299,0
4941,19.34,31.29,0,433,0.0043418217,0
4942,19.29,31.29,0,434,0.0043282299,0
4943,19.3233333333,31.29,0,431,0.0043372869,0
4944,19.39,31.29,0,436,0.0043554513,0
4945,19.29,31.29,0,439.5,0.0043282299,0
4946,19.29,31.29,0,439,0.0043282299,0
4947,19.39,31.29,0,435.5,0.0043554513,0
4948,19.29,31.34,0,437,0.0043351944,0
4949,19.29,31.39,0,436.5,0.0043421591,0
4950,19.39,31.39,0,438,0.0043694687,0
4951,19.29,31.39,0,433,0.0043421591,0
4952,19.29,31.4633333333,0,435,0.0043523742,0
4953,19.29,31.5,0,434.3333333333,0.0043574819,0
4954,19.39,31.39,0,438,0.0043694687,0
4955,19.3233333333,31.3566666667,0,435,0.0043465926,0
4956,19.29,31.29,0,434.5,0.0043282299,0
4957,19.29,31.39,0,434.3333333333,0.0043421591,0
4958,19.29,31.29,0,434,0.0043282299,0
4959,19.39,31.29,0,439,0.0043554513,0
4960,19.3233333333,31.29,0,441.6666666667,0.0043372869,0
4961,19.29,31.29,0,439,0.0043282299,0
4962,19.29,31.29,0,439,0.0043282299,0
4963,19.3233333333,31.29,0,436.3333333333,0.0043372869,0
4964,19.39,31.29,0,436.5,0.0043554513,0
4965,19.39,31.29,0,436,0.0043554513,0
4966,19.39,31.29,0,438,0.0043554513,0
4967,19.39,31.29,0,435,0.0043554513,0
4968,19.39,31.2,0,434,0.0043428362,0
4969,19.39,31.29,0,434,0.0043554513,0
4970,19.39,31.29,0,436.3333333333,0.0043554513,0
4971,19.39,31.29,0,430.6666666667,0.0043554513,0
4972,19.39,31.29,0,436,0.0043554513,0
4973,19.39,31.29,0,433,0.0043554513,0
4974,19.34,31.29,0,432,0.0043418217,0
4975,19.39,31.29,0,431,0.0043554513,0
4976,19.39,31.29,0,437,0.0043554513,0
4977,19.34,31.445,0,437,0.0043634805,0
4978,19.3233333333,31.4266666667,0,439.3333333333,0.0043563638,0
4979,19.29,31.39,0,438,0.0043421591,0
4980,19.29,31.29,0,438,0.0043282299,0
4981,19.29,31.39,0,436,0.0043421591,0
4982,19.39,31.39,0,436,0.0043694687,0
4983,19.29,31.445,0,438.5,0.0043498204,0
4984,19.39,31.39,0,437.25,0.0043694687,0
4985,19.29,31.445,0,436,0.0043498204,0
4986,19.34,31.5,0,433.5,0.0043711663,0
4987,19.3566666667,31.5,0,434,0.0043757362,0
4988,19.29,31.5,0,433,0.0043574819,0
4989,19.29,31.5,0,433,0.0043574819,0
4990,19.29,31.55,0,438.5,0.0043644471,0
4991,19.29,31.6,0,440.3333333333,0.0043714124,0
4992,19.29,31.6,0,437.3333333333,0.0043714124,0
4993,19.29,31.6,0,436,0.0043714124,0
4994,19.29,31.6,0,430,0.0043714124,0
4995,19.29,31.6,0,431,0.0043714124,0
4996,19.29,31.6,0,431.5,0.0043714124,0
4997,19.2,31.5,0,434,0.0043329454,0
4998,19.29,31.6333333333,0,429.6666666667,0.004376056,0
4999,19.245,31.55,0,429.5,0.0043521438,0
5000,19.245,31.65,0,430,0.004366035,0
5001,19.2,31.6,0,430,0.0043467969,0
5002,19.245,31.6,0,429,0.0043590893,0
5003,19.2,31.6,0,435,0.0043467969,0
5004,19.23,31.6333333333,0,432,0.0043596145,0
5005,19.245,31.65,0,435.5,0.004366035,0
5006,19.245,31.7,0,434.5,0.0043729809,0
5007,19.26,31.7,0,434,0.0043770983,0
5008,19.29,31.7,0,435,0.0043853435,0
5009,19.2,31.6,0,435,0.0043467969,0
5010,19.29,31.7,0,436.5,0.0043853435,0
5011,19.2,31.6,0,434.5,0.0043467969,0
5012,19.29,31.7,0,432,0.0043853435,0
5013,19.2,31.5333333333,0,432.6666666667,0.0043375625,0
5014,19.26,31.5666666667,0,437,0.0043585588,0
5015,19.245,31.6,0,435.5,0.0043590893,0
5016,19.29,31.7,0,429.5,0.0043853435,0
5017,19.29,31.7,0,430,0.0043853435,0
5018,19.29,31.7,0,437,0.0043853435,0
5019,19.29,31.7,0,438,0.0043853435,0
5020,19.29,31.7,0,436.3333333333,0.0043853435,0
5021,19.2,31.6,0,435,0.0043467969,0
5022,19.29,31.6,0,433,0.0043714124,0
5023,19.29,31.6,0,436.5,0.0043714124,0
5024,19.245,31.55,0,439,0.0043521438,0
5025,19.29,31.6,0,432,0.0043714124,0
5026,19.29,31.5,0,434.5,0.0043574819,0
5027,19.29,31.6,0,433.5,0.0043714124,0
5028,19.29,31.55,0,434,0.0043644471,0
5029,19.29,31.55,0,434,0.0043644471,0
5030,19.29,31.5,0,435,0.0043574819,0
5031,19.29,31.55,0,433.5,0.0043644471,0
5032,19.29,31.5,0,428.5,0.0043574819,0
5033,19.29,31.5,0,428.3333333333,0.0043574819,0
5034,19.29,31.5,0,431,0.0043574819,0
5035,19.29,31.5,0,435.5,0.0043574819,0
5036,19.29,31.5,0,436.6666666667,0.0043574819,0
5037,19.29,31.55,0,434,0.0043644471,0
5038,19.34,31.6,0,432.5,0.0043851408,0
5039,19.29,31.5,0,431.5,0.0043574819,0
5040,19.29,31.5,0,437,0.0043574819,0
5041,19.34,31.55,0,439.5,0.0043781535,0
5042,19.29,31.5,0,436,0.0043574819,0
5043,19.29,31.5,0,431.6666666667,0.0043574819,0
5044,19.29,31.55,0,434.5,0.0043644471,0
5045,19.29,31.55,0,435,0.0043644471,0
5046,19.29,31.6,0,433.5,0.0043714124,0
5047,19.29,31.6,0,435,0.0043714124,0
5048,19.29,31.6,0,436,0.0043714124,0
5049,19.29,31.6,0,433.3333333333,0.0043714124,0
5050,19.29,31.55,0,436.5,0.0043644471,0
5051,19.29,31.6,0,441,0.0043714124,0
5052,19.29,31.6,0,436,0.0043714124,0
5053,19.29,31.6,0,433,0.0043714124,0
5054,19.2,31.6,0,432,0.0043467969,0
5055,19.245,31.65,0,429,0.004366035,0
5056,19.2,31.6,0,433,0.0043467969,0
5057,19.23,31.6333333333,0,434.3333333333,0.0043596145,0
5058,19.29,31.7,0,432,0.0043853435,0
5059,19.245,31.65,0,437.5,0.004366035,0
5060,19.2,31.6,0,437.5,0.0043467969,0
5061,19.245,31.65,0,437.5,0.004366035,0
5062,19.29,31.7,0,438,0.0043853435,0
5063,19.2,31.6,0,439.3333333333,0.0043467969,0
5064,19.2,31.6,0,437.5,0.0043467969,0
5065,19.29,31.7,0,433,0.0043853435,0
5066,19.2,31.6,0,433,0.0043467969,0
5067,19.245,31.7,0,431,0.0043729809,0
5068,19.2,31.6,0,431,0.0043467969,0
5069,19.2,31.7,0,433,0.004360649,0
5070,19.2,31.7,0,435,0.004360649,0
5071,19.2,31.7,0,431,0.004360649,0
5072,19.2,31.7,0,431.5,0.004360649,0
5073,19.2,31.7,0,427,0.004360649,0
5074,19.2,31.7,0,426,0.004360649,0
5075,19.2,31.7,0,435,0.004360649,0
5076,19.2225,31.7,0,434.25,0.0043668111,0
5077,19.2,31.6,0,434,0.0043467969,0
5078,19.245,31.65,0,435,0.004366035,0
5079,19.2,31.55,0,434.5,0.0043398711,0
5080,19.23,31.5666666667,0,432,0.0043503624,0
5081,19.2,31.5,0,432,0.0043329454,0
5082,19.29,31.7,0,433,0.0043853435,0
5083,19.26,31.6666666667,0,437.3333333333,0.0043724634,0
5084,19.2,31.5,0,437,0.0043329454,0
5085,19.2,31.5,0,435,0.0043329454,0
5086,19.245,31.5,0,431,0.0043451984,0
5087,19.2,31.5,0,435,0.0043329454,0
5088,19.2,31.5,0,431.5,0.0043329454,0
5089,19.2,31.6,0,429.5,0.0043467969,0
5090,19.2,31.5,0,435,0.0043329454,0
5091,19.2,31.55,0,432,0.0043398711,0
5092,19.2,31.6,0,428.6666666667,0.0043467969,0
5093,19.2,31.55,0,432.5,0.0043398711,0
5094,19.2,31.5,0,435,0.0043329454,0
5095,19.29,31.6,0,441,0.0043714124,0
5096,19.2,31.5,0,430.5,0.0043329454,0
5097,19.2,31.5,0,430,0.0043329454,0
5098,19.2,31.445,0,434,0.0043253273,0
5099,19.2,31.39,0,436,0.0043177095,0
5100,19.245,31.445,0,436.5,0.0043375586,0
5101,19.2,31.5,0,433.5,0.0043329454,0
5102,19.245,31.445,0,431,0.0043375586,0
5103,19.26,31.4633333333,0,428.3333333333,0.0043441914,0
5104,19.26,31.4633333333,0,431.6666666667,0.0043441914,0
5105,19.2,31.39,0,435,0.0043177095,0
5106,19.2,31.39,0,435,0.0043177095,0
5107,19.2,31.39,0,434,0.0043177095,0
5108,19.2,31.39,0,433.5,0.0043177095,0
5109,19.2,31.39,0,432.5,0.0043177095,0
5110,19.2,31.39,0,429,0.0043177095,0
5111,19.2,31.39,0,436.3333333333,0.0043177095,0
5112,19.2,31.39,0,432.3333333333,0.0043177095,0
5113,19.2,31.39,0,429.3333333333,0.0043177095,0
5114,19.2,31.39,0,423.5,0.0043177095,0
5115,19.2,31.39,0,429,0.0043177095,0
5116,19.1666666667,31.39,0,428.6666666667,0.004308685,0
5117,19.2,31.39,0,432,0.0043177095,0
5118,19.1666666667,31.39,0,426.6666666667,0.004308685,0
5119,19.2,31.39,0,431,0.0043177095,0
5120,19.1333333333,31.39,0,433.3333333333,0.0042996771,0
5121,19.2,31.39,0,437.5,0.0043177095,0
5122,19.2,31.39,0,428,0.0043177095,0
5123,19.15,31.39,0,432.5,0.004304179,0
5124,19.1,31.39,0,432,0.0042906859,0
5125,19.1,31.39,0,436,0.0042906859,0
5126,19.1,31.39,0,433,0.0042906859,0
5127,19.1,31.445,0,435.5,0.0042982558,0
5128,19.1,31.445,0,433,0.0042982558,0
5129,19.1,31.445,0,430,0.0042982558,0
5130,19.1,31.5,0,432,0.0043058259,0
5131,19.1,31.39,0,439,0.0042906859,0
5132,19.1,31.39,0,441,0.0042906859,0
5133,19.1,31.39,0,442,0.0042906859,0
5134,19.1,31.4633333333,0,440.6666666667,0.0043007791,0
5135,19.1,31.5,0,439,0.0043058259,0
5136,19.1,31.5,0,435,0.0043058259,0
5137,19.05,31.445,0,436,0.0042847763,0
5138,19,31.39,0,437.5,0.0042638119,0
5139,19,31.39,0,439,0.0042638119,0
5140,19,31.39,0,440.5,0.0042638119,0
5141,19,31.3566666667,0,435.3333333333,0.0042592532,0
5142,19,31.39,0,432,0.0042638119,0
5143,19.1,31.39,0,434,0.0042906859,0
5144,19.1,31.29,0,431,0.004276923,0
5145,19.1,31.29,0,436,0.004276923,0
5146,19.1,31.245,0,435.5,0.0042707299,0
5147,19.1333333333,31.2,0,433.6666666667,0.0042734729,0
5148,19.15,31.2,0,428.5,0.0042779471,0
5149,19.1333333333,31.2,0,430,0.0042734729,0
5150,19.1666666667,31.2,0,429.6666666667,0.0042824254,0
5151,19.2,31.2,0,431.6666666667,0.0042913946,0
5152,19.2,31.2,0,431,0.0042913946,0
5153,19.2,31.2,0,431.5,0.0042913946,0
5154,19.2,31.2,0,435.5,0.0042913946,0
5155,19.2,31.1333333333,0,433,0.0042821618,0
5156,19.2,31.1,0,430,0.0042775455,0
5157,19.2,31.1,0,432,0.0042775455,0
5158,19.2,31.1,0,431,0.0042775455,0
